model,config,sum_rmse,rmse_lo,rmse_hi,time_s,status
SVM,"{""gamma"": 0.0625, ""C"": 2.8284271247461903}",0.50963,0.54081,0.47845,0.06,ok
SVM,"{""gamma"": 0.0625, ""C"": 4.0}",0.5073,0.54119,0.47341,0.07,ok
SVM,"{""gamma"": 0.0625, ""C"": 5.656854249492381}",0.50282,0.53016,0.47548,0.09,ok
SVM,"{""gamma"": 0.0625, ""C"": 8.0}",0.49083,0.51427,0.46738,0.1,ok
SVM,"{""gamma"": 0.0625, ""C"": 11.313708498984761}",0.46728,0.50897,0.42559,0.12,ok
SVM,"{""gamma"": 0.0625, ""C"": 16.0}",0.4325,0.49433,0.37067,0.1,ok
SVM,"{""gamma"": 0.0625, ""C"": 22.627416997969522}",0.39235,0.47873,0.30598,0.13,ok
SVM,"{""gamma"": 0.0625, ""C"": 32.0}",0.37228,0.47856,0.266,0.14,ok
SVM,"{""gamma"": 0.0625, ""C"": 45.254833995939045}",0.36896,0.47831,0.2596,0.16,ok
SVM,"{""gamma"": 0.0625, ""C"": 64.0}",0.36821,0.47797,0.25845,0.17,ok
SVM,"{""gamma"": 0.0625, ""C"": 90.50966799187809}",0.36781,0.47748,0.25814,0.19,ok
SVM,"{""gamma"": 0.0625, ""C"": 128.0}",0.36725,0.47679,0.25771,0.21,ok
SVM,"{""gamma"": 0.0625, ""C"": 181.01933598375618}",0.36646,0.47582,0.25709,0.25,ok
SVM,"{""gamma"": 0.0625, ""C"": 256.0}",0.364,0.47177,0.25622,0.21,ok
SVM,"{""gamma"": 0.0625, ""C"": 362.03867196751236}",0.33972,0.42553,0.25391,0.21,ok
SVM,"{""gamma"": 0.0625, ""C"": 512.0}",0.31243,0.37399,0.25086,0.22,ok
SVM,"{""gamma"": 0.0625, ""C"": 724.0773439350247}",0.29425,0.34149,0.24701,0.28,ok
SVM,"{""gamma"": 0.0625, ""C"": 1024.0}",0.29135,0.34019,0.24251,0.31,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.0009765625}",0.99024,0.9274,1.05308,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.0013810679320049757}",0.98492,0.92222,1.04762,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.001953125}",0.9774,0.9149,1.0399,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.0027621358640099515}",0.96769,0.90459,1.03079,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.00390625}",0.95426,0.89237,1.01614,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.005524271728019903}",0.93602,0.87295,0.99909,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.0078125}",0.90998,0.8458,0.97416,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.011048543456039806}",0.87985,0.81361,0.94609,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.015625}",0.8397,0.78226,0.89713,0.02,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.02209708691207961}",0.78076,0.72951,0.83201,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.03125}",0.73593,0.69332,0.77853,0.02,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.04419417382415922}",0.68503,0.64407,0.726,0.01,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.0625}",0.61409,0.57347,0.6547,0.02,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.08838834764831845}",0.55634,0.53203,0.58065,0.02,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.125}",0.49839,0.50581,0.49097,0.03,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.1767766952966369}",0.45379,0.48863,0.41895,0.03,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.25}",0.44404,0.48652,0.40155,0.02,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.3535533905932738}",0.45212,0.51153,0.39272,0.03,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.5}",0.44897,0.51533,0.38261,0.04,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 0.7071067811865476}",0.44796,0.51383,0.38209,0.04,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 1.0}",0.47806,0.54329,0.41282,0.04,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 1.4142135623730951}",0.48784,0.55191,0.42377,0.05,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 2.0}",0.47777,0.54476,0.41077,0.05,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 2.8284271247461903}",0.47805,0.53483,0.42127,0.06,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 4.0}",0.47379,0.52882,0.41877,0.08,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 5.656854249492381}",0.44647,0.50747,0.38547,0.08,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 8.0}",0.42057,0.50035,0.3408,0.1,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 11.313708498984761}",0.38483,0.48008,0.28959,0.13,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 16.0}",0.36943,0.47878,0.26007,0.14,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 22.627416997969522}",0.36608,0.47829,0.25387,0.14,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 32.0}",0.36494,0.47759,0.25228,0.19,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 45.254833995939045}",0.36416,0.47661,0.25172,0.17,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 64.0}",0.36307,0.47523,0.25092,0.16,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 90.50966799187809}",0.36154,0.47328,0.24979,0.16,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 128.0}",0.35039,0.45258,0.24821,0.18,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 181.01933598375618}",0.32089,0.39719,0.24458,0.17,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 256.0}",0.29157,0.34332,0.23982,0.18,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 362.03867196751236}",0.28147,0.32898,0.23395,0.21,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 512.0}",0.277,0.3265,0.2275,0.26,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 724.0773439350247}",0.27271,0.323,0.22242,0.27,ok
SVM,"{""gamma"": 0.08838834764831845, ""C"": 1024.0}",0.26902,0.31426,0.22379,0.29,ok
SVM,"{""gamma"": 0.125, ""C"": 0.0009765625}",0.99093,0.92827,1.05358,0.01,ok
SVM,"{""gamma"": 0.125, ""C"": 0.0013810679320049757}",0.98589,0.92344,1.04833,0.01,ok
SVM,"{""gamma"": 0.125, ""C"": 0.001953125}",0.97877,0.91663,1.04091,0.01,ok
SVM,"{""gamma"": 0.125, ""C"": 0.0027621358640099515}",0.9696,0.90703,1.03216,0.02,ok
SVM,"{""gamma"": 0.125, ""C"": 0.00390625}",0.95611,0.89414,1.01807,0.02,ok
SVM,"{""gamma"": 0.125, ""C"": 0.005524271728019903}",0.93968,0.87763,1.00172,0.01,ok
SVM,"{""gamma"": 0.125, ""C"": 0.0078125}",0.91377,0.85237,0.97516,0.01,ok
SVM,"{""gamma"": 0.125, ""C"": 0.011048543456039806}",0.88652,0.82237,0.95067,0.01,ok
SVM,"{""gamma"": 0.125, ""C"": 0.015625}",0.84751,0.79158,0.90345,0.01,ok
SVM,"{""gamma"": 0.125, ""C"": 0.02209708691207961}",0.79084,0.74416,0.83751,0.01,ok
SVM,"{""gamma"": 0.125, ""C"": 0.03125}",0.74545,0.71003,0.78088,0.02,ok
SVM,"{""gamma"": 0.125, ""C"": 0.04419417382415922}",0.69959,0.66371,0.73547,0.02,ok
SVM,"{""gamma"": 0.125, ""C"": 0.0625}",0.62004,0.59623,0.64384,0.03,ok
SVM,"{""gamma"": 0.125, ""C"": 0.08838834764831845}",0.56199,0.53977,0.58422,0.03,ok
SVM,"{""gamma"": 0.125, ""C"": 0.125}",0.50599,0.52357,0.48841,0.02,ok
SVM,"{""gamma"": 0.125, ""C"": 0.1767766952966369}",0.44935,0.49281,0.40589,0.03,ok
SVM,"{""gamma"": 0.125, ""C"": 0.25}",0.43952,0.49453,0.38452,0.04,ok
SVM,"{""gamma"": 0.125, ""C"": 0.3535533905932738}",0.44165,0.51221,0.37109,0.03,ok
SVM,"{""gamma"": 0.125, ""C"": 0.5}",0.43583,0.5141,0.35756,0.03,ok
SVM,"{""gamma"": 0.125, ""C"": 0.7071067811865476}",0.43677,0.52277,0.35078,0.04,ok
SVM,"{""gamma"": 0.125, ""C"": 1.0}",0.46858,0.55909,0.37806,0.04,ok
SVM,"{""gamma"": 0.125, ""C"": 1.4142135623730951}",0.45676,0.54945,0.36407,0.05,ok
SVM,"{""gamma"": 0.125, ""C"": 2.0}",0.4412,0.53608,0.34631,0.07,ok
SVM,"{""gamma"": 0.125, ""C"": 2.8284271247461903}",0.43124,0.5234,0.33908,0.06,ok
SVM,"{""gamma"": 0.125, ""C"": 4.0}",0.40191,0.49747,0.30634,0.08,ok
SVM,"{""gamma"": 0.125, ""C"": 5.656854249492381}",0.38181,0.48662,0.277,0.1,ok
SVM,"{""gamma"": 0.125, ""C"": 8.0}",0.36469,0.47664,0.25275,0.11,ok
SVM,"{""gamma"": 0.125, ""C"": 11.313708498984761}",0.36097,0.47522,0.24671,0.14,ok
SVM,"{""gamma"": 0.125, ""C"": 16.0}",0.35963,0.47466,0.2446,0.15,ok
SVM,"{""gamma"": 0.125, ""C"": 22.627416997969522}",0.35873,0.47387,0.24359,0.14,ok
SVM,"{""gamma"": 0.125, ""C"": 32.0}",0.35709,0.472,0.24218,0.15,ok
SVM,"{""gamma"": 0.125, ""C"": 45.254833995939045}",0.3542,0.46822,0.24019,0.14,ok
SVM,"{""gamma"": 0.125, ""C"": 64.0}",0.33222,0.42702,0.23741,0.14,ok
SVM,"{""gamma"": 0.125, ""C"": 90.50966799187809}",0.29731,0.36276,0.23187,0.14,ok
SVM,"{""gamma"": 0.125, ""C"": 128.0}",0.26946,0.31442,0.2245,0.15,ok
SVM,"{""gamma"": 0.125, ""C"": 181.01933598375618}",0.26313,0.31053,0.21574,0.18,ok
SVM,"{""gamma"": 0.125, ""C"": 256.0}",0.25603,0.30502,0.20704,0.23,ok
SVM,"{""gamma"": 0.125, ""C"": 362.03867196751236}",0.24868,0.29433,0.20304,0.22,ok
SVM,"{""gamma"": 0.125, ""C"": 512.0}",0.24709,0.27961,0.21456,0.3,ok
SVM,"{""gamma"": 0.125, ""C"": 724.0773439350247}",0.22262,0.25978,0.18546,0.28,ok
SVM,"{""gamma"": 0.125, ""C"": 1024.0}",0.19985,0.2342,0.1655,0.32,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.0009765625}",0.99173,0.92925,1.05421,0.01,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.0013810679320049757}",0.98702,0.92482,1.04922,0.01,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.001953125}",0.98037,0.91858,1.04216,0.01,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.0027621358640099515}",0.97147,0.90977,1.03317,0.01,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.00390625}",0.95893,0.89739,1.02047,0.01,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.005524271728019903}",0.94392,0.88285,1.00499,0.02,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.0078125}",0.91971,0.85968,0.97974,0.01,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.011048543456039806}",0.89134,0.82746,0.95522,0.02,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.015625}",0.85576,0.80015,0.91137,0.02,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.02209708691207961}",0.80336,0.75836,0.84836,0.02,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.03125}",0.75734,0.72859,0.78609,0.02,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.04419417382415922}",0.71097,0.68554,0.7364,0.02,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.0625}",0.63826,0.62163,0.65489,0.02,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.08838834764831845}",0.56888,0.54794,0.58981,0.03,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.125}",0.51161,0.53642,0.48681,0.03,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.1767766952966369}",0.45117,0.50507,0.39727,0.02,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.25}",0.43546,0.4926,0.37833,0.04,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.3535533905932738}",0.42683,0.50943,0.34423,0.03,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.5}",0.41457,0.50786,0.32128,0.03,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 0.7071067811865476}",0.41242,0.51691,0.30794,0.03,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 1.0}",0.43389,0.55401,0.31376,0.04,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 1.4142135623730951}",0.41488,0.53653,0.29324,0.05,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 2.0}",0.39342,0.51256,0.27428,0.07,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 2.8284271247461903}",0.37365,0.4823,0.26499,0.08,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 4.0}",0.35743,0.47087,0.244,0.09,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 5.656854249492381}",0.35408,0.47004,0.23812,0.1,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 8.0}",0.35136,0.46722,0.23549,0.13,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 11.313708498984761}",0.34883,0.46386,0.23379,0.13,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 16.0}",0.34659,0.46178,0.23141,0.12,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 22.627416997969522}",0.34284,0.45759,0.22809,0.12,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 32.0}",0.30866,0.39383,0.22348,0.12,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 45.254833995939045}",0.26939,0.32326,0.21551,0.11,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 64.0}",0.24763,0.29067,0.20459,0.15,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 90.50966799187809}",0.23772,0.28304,0.19239,0.14,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 128.0}",0.22678,0.27065,0.18291,0.14,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 181.01933598375618}",0.21864,0.25384,0.18344,0.17,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 256.0}",0.19802,0.23183,0.1642,0.19,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 362.03867196751236}",0.18458,0.2054,0.16376,0.26,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 512.0}",0.16989,0.18155,0.15823,0.28,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 724.0773439350247}",0.16151,0.17923,0.14379,0.33,ok
SVM,"{""gamma"": 0.1767766952966369, ""C"": 1024.0}",0.17153,0.20643,0.13664,0.37,ok
SVM,"{""gamma"": 0.25, ""C"": 0.0009765625}",0.99261,0.93026,1.05496,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.0013810679320049757}",0.98827,0.92625,1.05028,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.001953125}",0.98213,0.9206,1.04366,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.0027621358640099515}",0.97346,0.91262,1.0343,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.00390625}",0.96237,0.9014,1.02334,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.005524271728019903}",0.94855,0.88822,1.00888,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.0078125}",0.92621,0.8672,0.98522,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.011048543456039806}",0.89757,0.83792,0.95722,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.015625}",0.86551,0.81007,0.92094,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.02209708691207961}",0.815,0.76843,0.86157,0.01,ok
SVM,"{""gamma"": 0.25, ""C"": 0.03125}",0.76963,0.74557,0.79368,0.02,ok
SVM,"{""gamma"": 0.25, ""C"": 0.04419417382415922}",0.71552,0.69104,0.73999,0.02,ok
SVM,"{""gamma"": 0.25, ""C"": 0.0625}",0.65421,0.6475,0.66093,0.02,ok
SVM,"{""gamma"": 0.25, ""C"": 0.08838834764831845}",0.57212,0.56225,0.582,0.03,ok
SVM,"{""gamma"": 0.25, ""C"": 0.125}",0.5154,0.53907,0.49174,0.02,ok
SVM,"{""gamma"": 0.25, ""C"": 0.1767766952966369}",0.45994,0.52169,0.3982,0.03,ok
SVM,"{""gamma"": 0.25, ""C"": 0.25}",0.42295,0.48614,0.35975,0.02,ok
SVM,"{""gamma"": 0.25, ""C"": 0.3535533905932738}",0.40965,0.49211,0.32719,0.03,ok
SVM,"{""gamma"": 0.25, ""C"": 0.5}",0.38836,0.4957,0.28102,0.04,ok
SVM,"{""gamma"": 0.25, ""C"": 0.7071067811865476}",0.37585,0.48942,0.26228,0.04,ok
SVM,"{""gamma"": 0.25, ""C"": 1.0}",0.3958,0.53404,0.25756,0.05,ok
SVM,"{""gamma"": 0.25, ""C"": 1.4142135623730951}",0.37617,0.50392,0.24843,0.06,ok
SVM,"{""gamma"": 0.25, ""C"": 2.0}",0.34857,0.46338,0.23376,0.07,ok
SVM,"{""gamma"": 0.25, ""C"": 2.8284271247461903}",0.34169,0.45519,0.22818,0.11,ok
SVM,"{""gamma"": 0.25, ""C"": 4.0}",0.33921,0.45306,0.22536,0.1,ok
SVM,"{""gamma"": 0.25, ""C"": 5.656854249492381}",0.33636,0.45005,0.22267,0.12,ok
SVM,"{""gamma"": 0.25, ""C"": 8.0}",0.3297,0.44046,0.21895,0.11,ok
SVM,"{""gamma"": 0.25, ""C"": 11.313708498984761}",0.31748,0.42112,0.21384,0.08,ok
SVM,"{""gamma"": 0.25, ""C"": 16.0}",0.2796,0.35228,0.20693,0.08,ok
SVM,"{""gamma"": 0.25, ""C"": 22.627416997969522}",0.2389,0.28087,0.19694,0.08,ok
SVM,"{""gamma"": 0.25, ""C"": 32.0}",0.22004,0.25758,0.1825,0.11,ok
SVM,"{""gamma"": 0.25, ""C"": 45.254833995939045}",0.20664,0.24421,0.16906,0.12,ok
SVM,"{""gamma"": 0.25, ""C"": 64.0}",0.1953,0.22655,0.16405,0.15,ok
SVM,"{""gamma"": 0.25, ""C"": 90.50966799187809}",0.18345,0.20453,0.16237,0.15,ok
SVM,"{""gamma"": 0.25, ""C"": 128.0}",0.17193,0.1815,0.16237,0.2,ok
SVM,"{""gamma"": 0.25, ""C"": 181.01933598375618}",0.15457,0.17084,0.1383,0.23,ok
SVM,"{""gamma"": 0.25, ""C"": 256.0}",0.16247,0.19072,0.13423,0.26,ok
SVM,"{""gamma"": 0.25, ""C"": 362.03867196751236}",0.14534,0.18634,0.10434,0.26,ok
SVM,"{""gamma"": 0.25, ""C"": 512.0}",0.16263,0.21802,0.10724,0.33,ok
SVM,"{""gamma"": 0.25, ""C"": 724.0773439350247}",0.16515,0.21873,0.11156,0.37,ok
SVM,"{""gamma"": 0.25, ""C"": 1024.0}",0.16893,0.21979,0.11807,0.38,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.0009765625}",0.99353,0.93123,1.05582,0.01,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.0013810679320049757}",0.98956,0.92762,1.05149,0.01,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.001953125}",0.98395,0.92252,1.04537,0.01,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.0027621358640099515}",0.97603,0.91534,1.03672,0.01,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.00390625}",0.96592,0.90522,1.02662,0.01,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.005524271728019903}",0.9533,0.89327,1.01334,0.02,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.0078125}",0.93287,0.87425,0.99149,0.01,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.011048543456039806}",0.90662,0.84771,0.96552,0.02,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.015625}",0.87325,0.81451,0.932,0.01,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.02209708691207961}",0.83058,0.78421,0.87695,0.02,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.03125}",0.77995,0.74893,0.81097,0.03,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.04419417382415922}",0.72953,0.71287,0.74618,0.02,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.0625}",0.66003,0.66651,0.65355,0.03,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.08838834764831845}",0.5915,0.58556,0.59743,0.01,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.125}",0.52154,0.53876,0.50433,0.03,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.1767766952966369}",0.4602,0.51199,0.40842,0.03,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.25}",0.4205,0.47803,0.36297,0.03,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.3535533905932738}",0.38313,0.46021,0.30604,0.03,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.5}",0.35635,0.46985,0.24284,0.05,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 0.7071067811865476}",0.3449,0.46245,0.22736,0.04,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 1.0}",0.34867,0.47281,0.22454,0.04,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 1.4142135623730951}",0.32883,0.43989,0.21778,0.06,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 2.0}",0.31919,0.42372,0.21467,0.09,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 2.8284271247461903}",0.31179,0.41275,0.21084,0.1,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 4.0}",0.30155,0.39748,0.20563,0.13,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 5.656854249492381}",0.28393,0.36896,0.1989,0.1,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 8.0}",0.24586,0.30317,0.18856,0.08,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 11.313708498984761}",0.20735,0.23834,0.17637,0.08,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 16.0}",0.19111,0.21716,0.16506,0.09,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 22.627416997969522}",0.18121,0.20068,0.16173,0.12,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 32.0}",0.17173,0.18178,0.16167,0.17,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 45.254833995939045}",0.15839,0.16686,0.14993,0.14,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 64.0}",0.15045,0.16998,0.13093,0.18,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 90.50966799187809}",0.14252,0.17958,0.10547,0.18,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 128.0}",0.14172,0.1783,0.10515,0.24,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 181.01933598375618}",0.14656,0.18452,0.1086,0.24,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 256.0}",0.15008,0.18625,0.11391,0.23,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 362.03867196751236}",0.15551,0.1889,0.12213,0.25,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 512.0}",0.16201,0.19301,0.13101,0.32,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 724.0773439350247}",0.1681,0.19951,0.13669,0.38,ok
SVM,"{""gamma"": 0.3535533905932738, ""C"": 1024.0}",0.17447,0.20315,0.1458,0.46,ok
SVM,"{""gamma"": 0.5, ""C"": 0.0009765625}",0.99442,0.93208,1.05676,0.01,ok
SVM,"{""gamma"": 0.5, ""C"": 0.0013810679320049757}",0.99082,0.92882,1.05281,0.01,ok
SVM,"{""gamma"": 0.5, ""C"": 0.001953125}",0.98573,0.92422,1.04724,0.01,ok
SVM,"{""gamma"": 0.5, ""C"": 0.0027621358640099515}",0.97854,0.91772,1.03936,0.01,ok
SVM,"{""gamma"": 0.5, ""C"": 0.00390625}",0.96939,0.90857,1.0302,0.01,ok
SVM,"{""gamma"": 0.5, ""C"": 0.005524271728019903}",0.95551,0.8957,1.01533,0.01,ok
SVM,"{""gamma"": 0.5, ""C"": 0.0078125}",0.93932,0.88029,0.99834,0.01,ok
SVM,"{""gamma"": 0.5, ""C"": 0.011048543456039806}",0.9134,0.85608,0.97072,0.01,ok
SVM,"{""gamma"": 0.5, ""C"": 0.015625}",0.8833,0.82242,0.94418,0.02,ok
SVM,"{""gamma"": 0.5, ""C"": 0.02209708691207961}",0.84523,0.79649,0.89397,0.02,ok
SVM,"{""gamma"": 0.5, ""C"": 0.03125}",0.79152,0.75959,0.82345,0.02,ok
SVM,"{""gamma"": 0.5, ""C"": 0.04419417382415922}",0.74542,0.72625,0.76459,0.02,ok
SVM,"{""gamma"": 0.5, ""C"": 0.0625}",0.67895,0.67243,0.68547,0.02,ok
SVM,"{""gamma"": 0.5, ""C"": 0.08838834764831845}",0.61006,0.60544,0.61469,0.02,ok
SVM,"{""gamma"": 0.5, ""C"": 0.125}",0.53311,0.55147,0.51475,0.03,ok
SVM,"{""gamma"": 0.5, ""C"": 0.1767766952966369}",0.46359,0.49845,0.42873,0.04,ok
SVM,"{""gamma"": 0.5, ""C"": 0.25}",0.40507,0.44654,0.3636,0.04,ok
SVM,"{""gamma"": 0.5, ""C"": 0.3535533905932738}",0.35603,0.43058,0.28148,0.04,ok
SVM,"{""gamma"": 0.5, ""C"": 0.5}",0.33395,0.4338,0.23411,0.05,ok
SVM,"{""gamma"": 0.5, ""C"": 0.7071067811865476}",0.31321,0.42222,0.2042,0.05,ok
SVM,"{""gamma"": 0.5, ""C"": 1.0}",0.29392,0.38731,0.20052,0.05,ok
SVM,"{""gamma"": 0.5, ""C"": 1.4142135623730951}",0.26754,0.34512,0.18997,0.08,ok
SVM,"{""gamma"": 0.5, ""C"": 2.0}",0.25161,0.31947,0.18374,0.08,ok
SVM,"{""gamma"": 0.5, ""C"": 2.8284271247461903}",0.23714,0.29244,0.18184,0.08,ok
SVM,"{""gamma"": 0.5, ""C"": 4.0}",0.21159,0.2505,0.17268,0.07,ok
SVM,"{""gamma"": 0.5, ""C"": 5.656854249492381}",0.18197,0.20012,0.16381,0.08,ok
SVM,"{""gamma"": 0.5, ""C"": 8.0}",0.17111,0.18014,0.16207,0.11,ok
SVM,"{""gamma"": 0.5, ""C"": 11.313708498984761}",0.16468,0.16733,0.16202,0.11,ok
SVM,"{""gamma"": 0.5, ""C"": 16.0}",0.15604,0.16222,0.14987,0.11,ok
SVM,"{""gamma"": 0.5, ""C"": 22.627416997969522}",0.14441,0.17479,0.11402,0.17,ok
